Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.259s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
17.00	1.77	1.74	1.61	0.79	0.29	0.00	0.00	0.00	0.00	2.00	1.85	2.33	1.20	0.00	0.00	0.00	0.00	0.00
18.00	2.00	1.95	1.42	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.94	0.52	1.11	0.00	0.00	0.00	0.00	0.00
19.00	1.87	1.39	1.58	0.69	0.00	0.00	0.00	0.00	0.00	2.00	1.97	1.50	0.47	0.00	0.00	0.00	0.00	0.00
20.00	1.94	1.99	1.48	0.42	0.00	0.00	0.00	0.00	0.00	1.99	1.94	0.61	0.22	0.00	0.08	0.00	0.00	0.00
21.00	1.85	1.57	1.47	0.34	0.00	0.00	0.00	0.00	0.00	2.00	1.99	0.71	0.33	0.00	0.00	0.00	0.00	0.00
22.00	2.00	1.99	0.58	1.33	0.00	0.00	0.00	0.00	0.00	2.00	1.88	1.72	0.33	0.00	0.00	0.02	0.04	0.01
23.00	1.98	1.88	0.74	0.13	0.00	0.00	0.00	0.00	0.18	2.00	1.90	1.48	0.07	0.00	0.00	0.31	0.86	0.18
24.00	1.99	1.81	2.06	1.32	0.00	0.00	0.00	0.00	0.01	2.00	1.94	1.84	0.00	0.00	0.00	0.34	0.25	0.00
25.00	1.91	1.67	1.13	0.81	0.24	0.00	0.32	0.00	0.05	2.00	1.78	1.60	0.00	0.00	0.00	0.14	0.18	0.00
26.00	1.99	2.00	0.89	0.53	1.04	0.00	0.39	0.00	0.00	1.99	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	2.00	2.00	1.32	0.00	0.04	0.00	0.08	0.00	0.00	2.00	2.00	1.95	1.00	0.00	0.00	0.00	0.00	0.02
28.00	2.00	1.79	0.39	0.11	0.80	0.00	0.00	0.00	0.00	2.00	2.00	1.83	1.57	0.00	0.00	0.00	0.00	0.00
29.00	1.40	1.18	0.19	1.17	0.01	0.00	0.49	0.00	0.00	2.00	1.48	0.99	0.28	0.00	0.04	0.00	0.00	0.00
30.00	1.83	1.73	0.00	0.97	0.00	0.00	0.91	0.00	0.00	2.00	1.51	1.17	0.14	0.00	0.00	0.00	0.00	0.00
31.00	2.00	1.94	0.00	0.59	0.00	0.00	0.00	0.00	0.00	2.00	2.28	0.75	1.13	0.00	0.00	0.00	0.00	0.00
32.00	1.99	2.00	0.00	1.73	0.05	0.00	0.00	0.00	0.00	1.99	2.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
33.00	1.95	1.87	0.00	1.17	0.54	0.00	0.00	0.00	0.00	2.00	1.77	0.66	1.51	0.00	0.20	0.00	0.00	0.04
34.00	2.00	2.00	0.00	0.26	0.34	0.00	0.00	0.00	0.00	2.00	1.87	0.00	0.18	0.00	0.08	0.00	0.00	0.00
35.00	1.99	2.00	0.00	0.54	0.42	0.00	0.00	0.00	0.00	2.00	2.00	1.26	1.32	0.00	0.48	0.00	0.00	0.86
36.00	1.99	1.99	0.00	0.74	0.89	0.00	0.00	0.00	0.00	2.00	1.99	1.85	0.85	0.00	0.00	0.00	0.00	0.00
37.00	2.00	1.74	0.00	1.44	0.39	0.00	0.00	0.00	0.00	2.00	1.99	1.95	1.33	0.00	0.46	0.00	0.00	0.29
38.00	1.97	1.90	0.00	1.51	0.58	0.00	0.00	0.00	0.00	1.99	1.84	1.80	0.68	0.00	0.00	0.00	0.00	0.00
39.00	2.03	1.99	0.00	0.44	0.28	0.00	0.00	0.00	0.00	2.00	2.04	1.66	0.00	0.00	0.00	0.00	0.00	0.00
40.00	1.95	1.90	0.00	0.71	0.16	0.00	0.00	0.00	0.00	2.00	1.99	1.57	0.68	0.00	0.16	0.00	0.00	0.00
41.00	0.69	0.68	0.00	0.62	0.19	0.00	0.00	0.00	0.00	2.00	0.69	0.74	0.67	0.00	0.00	0.00	0.00	0.31
42.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00
43.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
44.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
45.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
46.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
49.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
53.00	1.44	0.00	1.42	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00
54.00	1.99	0.00	1.15	0.82	0.49	0.00	0.00	0.00	0.00	2.00	0.00	1.60	1.32	0.00	0.42	0.00	0.00	0.00
55.00	1.99	0.00	2.06	1.41	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.78	0.20	0.00	0.11	0.00	0.00	0.00
56.00	2.01	0.00	0.77	0.64	0.74	0.00	0.00	0.00	0.00	2.00	0.00	1.80	1.52	0.00	0.00	0.00	0.00	0.00
57.00	1.98	0.00	0.42	0.25	1.06	0.00	0.00	0.00	0.00	1.99	0.80	1.19	0.41	0.00	0.00	0.00	0.00	0.00
58.00	1.98	0.00	1.54	0.33	0.00	0.00	0.00	0.00	0.00	2.00	2.01	1.67	0.54	0.00	0.00	0.00	0.00	0.00
59.00	1.88	0.00	1.86	0.42	0.29	0.00	0.11	0.00	0.00	2.00	1.97	1.20	0.87	0.00	0.24	0.00	0.00	0.07
60.00	2.00	0.00	1.74	0.73	0.37	0.00	0.22	0.00	0.00	2.00	2.00	1.75	0.94	0.00	0.21	0.00	0.00	0.00
61.00	2.00	0.00	1.60	0.08	0.20	0.00	0.00	0.00	0.00	2.00	1.99	1.51	1.24	0.00	0.52	0.00	0.00	0.00
62.00	2.00	0.00	0.49	1.13	0.00	0.00	0.00	0.00	0.00	2.00	1.95	1.99	0.00	0.00	0.00	0.00	0.00	0.00
63.00	1.45	0.00	0.81	0.78	0.16	0.00	0.00	0.00	0.00	1.99	1.48	0.37	0.95	0.00	0.00	0.00	0.00	0.00
64.00	2.00	0.00	1.98	1.95	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.50	1.92	0.00	0.00	0.00	0.00	0.00
65.00	2.00	0.00	1.10	0.80	0.64	0.00	0.00	0.00	0.00	2.00	2.00	1.01	0.88	0.00	0.00	0.00	0.00	0.00
66.00	2.00	0.00	1.19	1.24	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00
67.00	2.00	0.00	1.81	1.72	0.20	0.00	0.00	0.00	0.00	2.00	1.99	1.80	0.24	0.00	0.00	0.00	0.00	0.00
68.00	2.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00
69.00	0.39	0.00	0.40	0.44	0.00	0.00	0.00	0.00	0.00	1.99	0.31	0.41	1.15	0.00	0.00	0.00	0.00	0.00
70.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
71.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
72.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
73.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
74.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
75.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
76.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
78.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
82.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
83.00	1.04	0.00	0.99	0.33	0.00	0.00	0.00	0.00	0.00	2.00	1.04	1.04	0.94	0.00	0.09	0.00	0.00	0.00
84.00	1.98	0.00	1.59	0.75	0.31	0.00	0.00	0.00	0.00	2.00	1.98	1.30	1.25	0.00	0.49	0.00	0.00	0.00
85.00	2.00	0.00	1.22	0.29	0.00	0.00	0.00	0.00	0.00	2.00	2.01	1.22	0.94	0.00	0.00	0.00	0.00	0.00
86.00	2.00	0.00	1.25	1.88	0.00	0.00	0.00	0.00	0.00	2.00	2.01	1.88	0.00	0.00	0.00	0.00	0.00	0.00
87.00	1.99	0.00	1.47	0.54	0.11	0.00	0.00	0.00	0.00	1.99	1.93	1.54	0.04	0.00	0.11	0.00	0.00	0.00
88.00	2.00	0.00	1.63	0.08	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.45	0.42	0.00	0.02	0.00	0.00	0.00
89.00	1.99	0.00	1.91	0.40	0.57	0.00	0.00	0.00	0.00	2.00	1.92	1.93	1.25	0.00	0.00	0.00	0.00	0.00
90.00	2.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.88	1.83	0.00	0.00	0.00	0.00	0.00
91.00	2.00	0.00	2.01	0.00	0.31	0.00	0.00	0.00	0.00	2.00	2.00	0.84	0.82	0.00	0.00	0.00	0.00	0.00
92.00	2.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
93.00	1.99	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
94.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
95.00	1.77	0.00	1.05	0.41	0.01	0.00	0.07	0.00	0.00	2.00	1.71	0.48	0.61	0.00	0.08	0.00	0.00	0.06
96.00	1.98	0.00	1.48	1.26	0.00	0.00	0.00	0.00	0.00	2.00	1.91	1.30	0.45	0.00	0.42	0.00	0.00	0.00
97.00	2.03	0.00	2.30	0.75	0.78	0.00	0.00	0.00	0.00	2.00	2.01	2.08	1.52	0.00	0.54	0.00	0.00	0.12
98.00	1.99	0.00	1.57	0.00	0.00	0.00	0.34	0.00	0.00	2.00	1.98	2.00	0.34	0.00	0.22	0.00	0.00	0.00
99.00	1.98	0.00	2.18	0.00	0.04	0.00	0.34	0.00	0.00	2.00	1.99	1.98	0.94	0.00	1.00	0.00	0.00	0.00
100.00	2.00	0.00	1.41	0.00	0.19	0.00	0.00	0.00	0.00	1.99	1.97	1.37	1.39	0.00	0.85	0.00	0.00	0.16
101.00	2.00	0.00	1.45	0.78	0.32	0.00	0.00	0.00	0.00	2.00	1.65	1.27	0.02	0.00	0.02	0.00	0.00	0.00
102.00	1.98	0.00	1.95	0.00	0.26	0.00	0.00	0.00	0.00	2.00	1.95	1.02	1.38	0.00	0.00	0.00	0.00	0.00
103.00	2.03	0.00	1.58	0.00	0.01	0.00	0.12	0.00	0.00	2.00	1.88	1.77	0.22	0.00	0.00	0.00	0.00	0.00
104.00	2.00	0.00	1.99	1.35	0.00	0.00	0.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00	0.00	0.00	0.00	0.00
105.00	1.98	1.54	1.90	1.18	0.60	0.00	0.00	0.00	0.00	2.00	2.00	1.20	0.00	0.00	0.11	0.00	0.00	0.00
106.00	1.94	1.78	1.65	1.75	0.00	0.00	0.00	0.00	0.00	1.99	1.99	1.74	0.00	0.00	0.00	0.00	0.00	0.00
107.00	1.91	1.99	1.93	0.55	0.14	0.00	0.00	0.00	0.00	2.00	1.93	1.91	0.00	0.00	0.00	0.00	0.00	0.00
108.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
109.00	1.99	2.00	2.00	0.00	0.40	0.00	0.00	0.00	0.00	2.00	2.00	0.29	0.00	0.00	0.34	0.00	0.00	0.02
110.00	2.00	1.99	1.99	0.00	1.30	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.28	0.00	0.00	0.49
111.00	2.00	2.00	1.99	0.00	0.61	0.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00	0.91	0.00	0.00	0.08
112.00	1.99	2.00	2.00	0.00	1.19	0.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00	0.00	1.58	0.00	0.00	0.27
113.00	0.47	1.99	1.87	0.00	0.35	0.00	0.00	0.00	0.00	2.00	1.95	0.00	0.00	0.00	0.12	0.00	0.00	0.00
114.00	0.00	2.01	1.81	0.00	0.98	0.00	0.45	0.00	0.00	2.00	1.85	0.00	0.00	0.00	0.33	0.00	0.00	0.08
115.00	0.00	1.95	1.84	0.00	1.24	0.00	0.15	0.00	0.00	2.00	1.91	0.00	0.00	0.29	0.51	0.00	0.00	0.46
116.00	0.00	1.93	1.98	0.00	1.83	0.00	1.18	0.00	0.00	2.00	2.03	0.00	0.00	0.11	0.04	0.00	0.00	0.19
117.00	1.45	2.05	1.58	0.26	1.27	0.00	0.41	0.00	0.00	2.00	1.99	0.00	0.73	0.46	0.73	0.00	0.00	0.31
118.00	1.99	2.00	1.80	0.32	1.01	0.00	0.00	0.00	0.00	1.99	1.85	0.00	1.10	0.65	0.72	0.00	0.00	0.00
119.00	1.94	2.00	1.35	0.88	0.39	0.00	0.01	0.00	0.00	2.00	2.00	0.00	1.02	0.42	0.12	0.00	0.00	0.00
120.00	2.00	2.00	1.51	0.81	0.35	0.00	0.00	0.00	0.00	2.00	1.99	0.00	1.58	0.00	0.31	0.00	0.00	0.00
121.00	2.00	1.88	1.30	0.44	0.26	0.00	0.00	0.00	0.00	2.00	1.92	0.98	0.64	0.00	0.00	0.00	0.00	0.00
122.00	1.99	2.01	1.55	0.13	0.00	0.00	0.00	0.00	0.00	2.00	1.80	1.47	1.30	0.00	0.00	0.00	0.00	0.00
123.00	0.91	0.84	0.77	0.57	0.00	0.00	0.00	0.00	0.00	2.00	0.86	0.40	0.62	1.15	0.00	0.00	0.00	0.00
124.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
125.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
126.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
127.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
128.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
129.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
130.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
131.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
132.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
133.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
134.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
135.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
136.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
137.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
138.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
139.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
140.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
141.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
142.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
143.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
144.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
145.00	0.80	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00	0.00
146.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
147.00	2.33	2.12	0.00	0.34	0.00	0.00	0.00	0.00	0.00	2.00	1.83	1.45	0.13	0.00	0.00	0.00	0.00	0.00
148.00	1.97	1.91	0.00	0.80	0.24	0.00	0.00	0.00	0.00	2.00	1.81	1.84	0.66	0.18	0.00	0.00	0.00	0.00
149.00	2.01	1.98	0.00	1.07	0.38	0.00	0.00	0.00	0.00	1.99	1.99	1.81	0.88	0.00	0.00	0.00	0.00	0.00
150.00	1.99	1.94	0.00	0.31	0.98	0.00	0.02	0.00	0.00	2.00	2.00	1.72	0.60	0.38	0.00	0.00	0.00	0.00
151.00	1.99	1.98	0.00	0.86	0.00	0.00	0.00	0.00	0.00	2.00	1.85	1.22	0.16	0.00	0.00	0.00	0.00	0.00
152.00	1.99	1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.99	0.00	1.27	0.16	0.14	0.00	0.00	0.00
153.00	2.00	2.03	0.00	1.47	0.29	0.00	0.00	0.00	0.00	2.00	1.92	1.90	0.87	0.22	0.04	0.00	0.00	0.00
154.00	2.01	1.97	0.00	1.21	0.40	0.00	0.00	0.00	0.00	2.00	1.92	1.74	0.44	0.00	0.00	0.00	0.00	0.00
155.00	1.80	1.38	0.00	0.22	0.54	0.00	0.08	0.00	0.00	1.99	1.68	0.97	0.22	0.35	0.00	0.00	0.00	0.00
156.00	1.98	1.98	0.00	0.18	0.22	0.00	0.00	0.00	0.00	2.00	1.98	1.04	0.00	0.00	0.00	0.00	0.00	0.00
157.00	2.03	0.29	0.00	0.53	0.45	0.00	0.00	0.00	0.00	2.00	2.03	0.79	0.00	0.00	0.00	0.00	0.00	0.00
158.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
159.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
160.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
161.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
162.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
163.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
164.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
165.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
166.00	1.99	0.69	0.62	0.08	0.00	0.00	0.00	0.00	0.00	2.00	1.99	0.65	0.00	0.00	0.00	0.00	0.00	0.00
167.00	1.57	1.40	1.44	0.32	0.00	0.00	0.00	0.00	0.00	1.99	1.55	1.11	0.38	0.00	0.00	0.00	0.00	0.00
168.00	2.00	1.84	1.87	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.86	1.02	0.00	0.00	0.00	0.00	0.00
169.00	1.99	2.00	1.72	0.92	0.73	0.00	0.00	0.00	0.00	2.00	1.95	1.32	0.60	0.20	0.00	0.00	0.00	0.11
170.00	1.86	1.99	1.95	1.55	0.40	0.00	0.00	0.00	0.00	2.00	1.84	1.79	0.00	1.65	0.00	0.00	0.00	0.34
171.00	1.40	1.91	1.71	0.08	0.00	0.00	0.00	0.00	0.00	2.00	1.94	1.14	0.62	0.00	0.00	0.00	0.00	0.00
172.00	1.61	1.80	1.54	2.18	0.00	0.00	0.00	0.00	0.00	2.00	1.99	1.86	0.19	0.00	0.00	0.00	0.00	0.53
173.00	1.88	1.90	1.05	0.87	0.00	0.00	0.00	0.00	0.00	1.99	1.41	0.87	0.14	0.00	0.00	0.00	0.00	0.18
