Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.245s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.04	0.91	0.00	1.12	2.00	0.94	0.86	0.92
6.00	0.00	2.00	1.08	2.00	2.00	1.99	1.91	1.95
7.00	0.00	2.00	1.85	1.99	2.00	1.99	1.92	2.00
8.00	0.00	2.00	1.91	2.00	1.99	1.99	1.90	2.00
9.00	0.00	1.98	1.93	2.00	2.00	1.99	1.92	1.99
10.00	0.00	2.00	1.94	2.00	2.00	1.99	1.92	2.00
11.00	0.00	1.98	1.91	2.00	2.00	2.00	1.95	1.95
12.00	0.00	2.00	1.91	2.00	2.00	2.00	1.90	2.00
13.00	0.00	2.00	1.92	1.99	2.00	1.98	1.91	2.00
14.00	0.00	2.00	1.86	2.00	1.99	2.00	1.93	2.00
15.00	0.00	1.99	1.90	2.00	2.00	2.00	1.88	1.98
16.00	0.00	2.00	1.87	2.00	2.00	1.99	1.97	1.98
17.00	0.00	1.98	1.91	2.00	2.00	1.99	1.90	1.98
18.00	0.00	2.00	1.86	2.00	2.00	2.00	1.90	2.00
19.00	0.00	2.00	1.90	2.00	2.00	1.99	1.85	1.98
20.00	0.00	2.00	1.87	1.99	1.99	1.99	1.85	2.00
21.00	0.00	1.99	1.95	2.00	2.00	2.00	1.88	2.00
22.00	0.00	2.00	1.90	2.00	2.00	1.99	1.94	2.00
23.00	0.00	1.99	1.91	2.00	2.00	1.99	1.91	2.00
24.00	0.00	2.00	1.88	2.00	2.00	2.00	1.93	1.99
25.00	0.00	2.00	1.93	2.00	2.00	1.98	1.88	2.00
26.00	0.00	1.99	1.93	1.99	1.99	1.99	1.95	2.00
27.00	0.00	1.99	1.87	2.00	2.00	2.00	1.95	1.98
28.00	0.00	2.00	1.91	2.00	2.00	2.00	1.93	1.99
29.00	0.00	1.99	1.93	2.00	2.00	1.99	1.92	1.99
30.00	0.00	1.99	1.83	1.99	2.00	2.00	1.94	2.00
31.00	0.00	2.00	1.92	2.01	2.00	1.99	1.92	2.00
32.00	0.00	2.00	1.94	1.99	1.99	2.00	1.95	2.00
33.00	0.00	2.00	1.90	2.00	2.00	2.00	1.93	1.99
34.00	0.00	2.00	1.90	2.00	2.00	2.00	1.92	2.00
35.00	0.00	1.99	1.92	2.00	2.00	2.00	1.90	1.98
36.00	0.00	1.99	1.91	2.00	2.00	2.00	1.95	2.00
37.00	0.00	2.00	1.88	2.00	2.00	2.00	1.92	2.00
38.00	0.00	2.00	1.88	1.99	1.99	1.98	1.86	2.00
39.00	0.00	1.99	1.90	2.00	2.00	1.99	1.86	1.99
40.00	0.00	2.00	1.90	2.00	2.00	2.00	1.90	2.00
41.00	0.00	1.98	1.94	2.00	2.00	2.00	1.88	1.99
42.00	0.00	1.99	1.88	2.00	2.00	2.00	1.91	2.00
43.00	0.00	1.98	1.91	2.00	2.00	1.99	1.91	1.98
44.00	0.00	2.00	1.86	1.99	1.99	2.00	1.88	2.00
45.00	0.00	1.98	1.91	2.00	2.00	2.00	1.90	1.98
46.00	0.00	1.97	1.97	2.00	2.00	1.99	1.93	2.00
47.00	0.00	1.99	1.92	2.00	2.00	2.00	1.93	2.00
48.00	0.00	2.00	1.87	2.00	2.00	1.98	1.91	1.99
49.00	0.00	2.00	1.94	2.00	2.00	2.00	1.92	2.00
50.00	0.00	2.00	1.92	1.99	2.00	2.00	1.88	2.00
51.00	0.00	1.99	1.94	2.00	1.99	2.00	1.90	2.00
52.00	0.00	2.00	1.93	2.00	2.00	2.00	1.90	2.00
53.00	0.00	1.99	1.88	2.00	2.00	2.00	1.93	1.99
54.00	0.00	2.00	1.97	2.00	2.00	2.00	1.94	1.99
55.00	0.00	1.99	1.87	2.00	2.00	1.99	1.95	2.00
56.00	0.00	1.98	1.91	1.99	2.00	2.00	1.97	2.00
57.00	0.00	1.99	1.91	2.00	1.99	2.00	1.88	2.00
58.00	0.00	2.00	1.90	2.00	2.00	2.00	1.86	2.00
59.00	0.00	1.99	1.91	2.00	2.00	2.00	1.94	1.99
60.00	0.00	1.99	1.84	2.00	2.00	2.00	1.92	2.00
61.00	0.00	1.99	1.87	2.00	2.00	1.97	1.86	1.99
62.00	0.00	2.00	1.86	2.00	2.00	1.98	1.90	2.00
63.00	0.00	1.97	1.86	1.99	1.99	2.00	1.85	1.98
64.00	0.00	2.00	1.87	2.00	2.00	2.00	1.95	2.00
65.00	0.00	2.00	1.87	2.00	2.00	2.00	1.92	1.97
66.00	0.00	1.99	1.88	2.00	2.00	1.99	1.91	2.00
67.00	0.00	2.00	1.88	2.00	2.00	2.01	1.93	2.00
68.00	0.00	2.00	1.87	2.00	2.00	1.99	1.86	2.00
69.00	0.00	2.00	1.90	1.99	1.99	2.00	1.99	1.99
70.00	0.00	2.00	1.87	2.00	2.00	2.00	1.90	2.00
71.00	0.00	1.99	1.92	2.00	2.00	2.00	1.94	2.00
72.00	0.00	1.99	1.87	2.00	2.00	1.99	1.88	1.99
73.00	0.00	1.99	1.92	2.00	2.00	1.99	1.93	1.99
74.00	0.00	2.00	1.90	2.00	2.00	1.99	1.93	2.00
75.00	0.00	2.00	1.88	1.99	1.99	2.00	1.91	1.99
76.00	0.00	1.97	1.91	2.00	2.00	2.00	1.95	1.98
77.00	0.00	2.00	1.92	2.00	2.00	2.00	1.95	2.00
78.00	0.00	2.00	1.85	2.00	2.00	1.99	1.87	1.99
79.00	0.00	1.97	1.92	2.00	2.00	2.00	1.91	2.00
80.00	0.00	2.00	1.90	2.00	2.00	1.99	1.90	2.00
81.00	0.00	1.98	1.91	1.99	1.99	2.00	1.91	2.00
82.00	0.00	2.00	1.92	2.00	2.00	2.00	1.90	2.00
83.00	0.00	1.98	1.90	2.00	2.00	2.00	1.88	1.98
84.00	0.00	1.99	1.90	2.00	2.00	2.00	1.92	1.99
85.00	0.00	2.00	1.98	2.00	2.00	1.99	1.94	2.00
86.00	0.00	1.99	1.92	2.00	2.00	2.00	1.95	1.99
87.00	0.00	2.00	1.90	1.99	1.99	1.99	1.90	1.99
88.00	0.00	2.00	1.85	2.00	2.00	2.00	1.92	2.00
89.00	0.00	1.98	1.90	2.00	2.00	2.00	1.95	1.98
90.00	0.00	1.99	1.92	2.00	2.00	2.00	1.93	2.00
91.00	0.00	1.99	1.95	2.00	2.00	1.99	1.97	1.99
92.00	0.00	2.00	1.85	2.00	2.00	2.00	1.88	2.00
93.00	0.00	1.97	1.85	1.99	1.99	2.00	1.92	1.98
94.00	0.00	2.00	1.88	2.00	2.00	2.00	1.93	2.00
95.00	0.00	1.98	1.94	2.00	2.00	2.00	1.94	1.99
96.00	0.00	1.98	1.90	2.00	2.00	2.00	1.94	1.99
97.00	0.00	1.99	1.87	2.00	2.00	2.00	1.94	1.99
98.00	0.00	2.00	1.90	2.00	2.00	1.99	1.93	2.00
99.00	0.00	1.99	1.90	1.99	2.00	2.00	1.93	1.99
100.00	0.00	2.00	1.88	2.00	1.99	2.00	1.90	2.00
101.00	0.00	2.00	1.90	2.00	2.00	2.00	1.91	2.00
102.00	0.00	1.99	1.92	2.00	2.00	2.00	1.88	2.00
103.00	0.00	1.98	1.91	2.00	2.00	1.99	1.93	1.99
104.00	0.00	2.00	1.88	2.00	2.00	2.00	1.93	2.00
105.00	0.00	2.00	1.90	1.99	2.00	1.99	1.93	1.99
106.00	0.00	1.99	1.92	2.00	1.99	2.00	1.90	1.98
107.00	0.00	1.99	1.87	2.00	2.00	2.00	1.93	1.98
108.00	0.00	2.00	1.84	2.00	2.00	2.00	1.90	2.00
109.00	0.00	1.98	1.86	2.00	2.00	2.00	1.91	1.98
110.00	0.00	2.00	1.87	2.00	2.00	2.00	1.92	1.99
111.00	0.00	1.99	1.91	2.00	2.00	1.99	1.91	1.98
112.00	0.00	2.00	1.84	1.99	1.99	2.00	1.86	2.00
113.00	0.04	1.98	1.94	2.00	2.00	1.98	1.88	1.99
114.00	0.04	2.00	1.85	2.00	2.00	2.00	1.90	1.99
115.00	1.47	1.97	1.91	2.00	2.00	2.00	1.90	1.97
116.00	1.95	1.92	1.94	2.00	2.00	2.00	1.98	1.98
117.00	1.97	1.88	1.94	2.00	2.00	1.98	1.92	1.99
118.00	2.00	1.95	1.98	1.99	1.99	2.00	1.88	2.00
119.00	1.95	1.94	1.97	2.00	2.00	2.00	1.88	1.99
120.00	1.99	1.95	2.00	2.00	2.00	2.00	1.88	2.00
121.00	1.99	1.99	1.98	2.00	2.00	2.00	1.92	1.98
122.00	2.00	1.99	1.94	2.00	2.00	2.00	1.88	2.00
123.00	1.95	1.98	1.98	2.00	2.00	1.99	1.92	1.98
124.00	2.00	1.99	1.95	1.99	1.99	2.00	1.88	2.00
125.00	1.99	1.98	1.98	2.00	2.00	2.00	1.93	1.99
126.00	1.99	1.98	1.99	2.00	2.00	2.00	1.87	1.99
127.00	1.99	1.97	1.99	2.00	2.00	2.00	1.90	1.97
128.00	2.00	1.97	1.98	2.00	2.00	2.00	1.88	2.00
129.00	1.99	1.98	1.98	2.00	2.00	1.98	1.91	1.99
130.00	2.00	1.98	1.97	1.99	1.99	2.00	1.87	2.00
131.00	1.97	1.99	1.99	2.00	2.00	2.00	1.92	2.00
132.00	2.00	1.97	1.98	2.00	2.00	1.99	1.92	1.99
133.00	1.98	1.94	1.95	2.00	2.00	2.00	1.94	2.01
134.00	2.00	1.98	1.98	2.00	2.00	2.00	1.90	1.99
135.00	1.99	1.99	1.99	2.00	2.00	1.99	1.92	1.99
136.00	2.00	1.97	1.99	1.99	1.99	2.00	1.93	1.99
137.00	1.98	1.94	1.98	2.00	2.00	2.00	1.92	2.00
138.00	1.99	1.94	1.98	2.00	2.00	2.00	1.92	2.00
139.00	1.99	1.97	2.00	2.00	2.00	2.00	1.92	1.97
140.00	2.00	1.97	1.98	2.00	2.00	1.99	1.92	2.00
141.00	1.97	1.99	1.97	2.00	2.00	2.00	1.97	1.99
142.00	2.00	1.94	1.99	1.99	2.00	2.00	1.90	2.00
143.00	1.99	1.99	1.99	2.00	1.99	2.00	1.93	2.00
144.00	1.99	1.99	1.97	2.00	2.00	2.00	1.95	2.00
145.00	2.00	1.99	1.99	2.00	2.00	1.99	1.95	1.97
146.00	1.99	2.00	1.98	2.00	2.00	2.00	1.91	1.95
147.00	1.95	1.91	1.95	2.00	2.00	1.99	1.87	2.00
148.00	2.00	1.95	1.99	1.99	2.00	2.00	1.90	2.00
149.00	1.98	1.97	2.00	2.00	1.99	2.00	1.93	1.99
150.00	2.00	1.98	1.98	2.00	2.00	2.00	1.94	2.00
151.00	1.99	1.88	1.98	2.00	2.00	2.00	1.91	1.99
152.00	1.99	1.91	1.94	2.00	2.00	2.00	1.92	2.00
153.00	1.98	1.95	1.97	2.00	2.00	0.91	1.94	2.00
154.00	2.00	1.95	1.99	2.00	2.00	0.00	1.99	2.00
155.00	1.97	1.97	1.99	1.99	1.99	1.63	1.97	2.00
156.00	1.99	1.99	2.00	2.00	2.00	2.00	1.93	2.00
