Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.227s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.06	0.00
4.00	0.00	0.00	2.00	0.00
5.00	1.71	1.50	2.00	1.50
6.00	2.00	2.00	2.00	2.01
7.00	1.99	2.00	2.00	1.99
8.00	2.00	1.99	1.99	2.00
9.00	2.00	2.00	2.00	2.00
10.00	2.00	2.00	2.00	1.99
11.00	2.00	2.01	2.00	2.01
12.00	2.00	1.99	2.00	2.00
13.00	2.00	2.00	2.00	1.99
14.00	1.99	2.00	1.99	2.00
15.00	2.00	1.99	2.00	2.00
16.00	2.00	2.01	2.00	2.00
17.00	2.00	1.99	2.00	1.99
18.00	2.00	2.00	2.00	2.00
19.00	2.00	1.99	2.00	2.00
20.00	1.99	2.00	1.99	2.00
21.00	2.00	1.99	2.00	2.00
22.00	2.00	2.00	2.00	1.99
23.00	2.00	2.00	2.00	2.00
24.00	2.00	2.00	2.00	2.00
25.00	1.99	2.00	2.00	2.00
26.00	1.99	2.00	1.99	2.00
27.00	2.00	2.00	2.00	2.00
28.00	2.00	2.00	2.00	2.00
29.00	2.00	2.00	2.00	2.00
30.00	2.00	2.00	2.00	2.00
31.00	2.00	1.99	2.00	2.00
32.00	1.99	2.00	1.99	1.99
33.00	2.00	1.99	2.00	2.00
34.00	2.00	2.00	2.00	2.00
35.00	2.00	2.01	2.00	2.00
36.00	2.00	2.00	2.00	2.00
37.00	2.00	1.99	2.00	1.99
38.00	1.99	2.00	1.99	2.00
39.00	2.00	2.00	2.00	2.00
40.00	2.00	2.00	2.00	2.00
41.00	2.00	2.00	2.00	2.00
42.00	2.00	2.00	2.00	2.00
43.00	2.00	1.99	2.00	1.99
44.00	1.99	2.00	1.99	2.00
45.00	2.00	2.00	2.00	2.00
46.00	2.00	1.99	2.00	2.00
47.00	2.00	2.01	2.00	2.00
48.00	2.00	2.00	2.00	2.00
49.00	2.00	1.99	2.00	1.99
50.00	1.99	2.00	2.00	2.00
51.00	2.00	1.99	1.99	2.00
52.00	2.00	2.00	2.00	2.00
53.00	2.00	2.01	2.00	2.00
54.00	2.00	2.00	2.00	2.00
55.00	2.00	1.99	2.00	2.00
56.00	2.00	2.00	2.00	1.99
57.00	1.99	2.00	1.99	2.00
58.00	2.00	2.00	2.00	2.00
59.00	2.00	2.00	2.00	2.00
60.00	2.00	2.00	2.00	2.00
61.00	2.00	2.00	2.00	2.00
62.00	2.00	1.99	2.00	1.99
