Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.272s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
137.00	2.00	2.00	1.99	2.00	2.00	2.00
138.00	2.00	1.98	2.00	2.00	2.00	2.00
139.00	2.00	2.00	2.00	2.00	2.00	2.00
140.00	2.00	2.00	1.99	2.00	2.00	2.00
141.00	2.00	1.99	2.00	2.00	1.99	1.99
142.00	1.99	1.99	2.00	2.00	1.99	2.00
143.00	2.00	2.00	2.00	1.99	2.00	2.00
144.00	2.00	2.00	2.00	2.00	2.00	2.00
145.00	2.00	2.00	2.00	2.00	2.00	2.00
146.00	2.00	1.99	1.99	2.00	2.00	2.00
147.00	2.00	2.00	2.00	2.00	2.00	2.00
148.00	2.00	2.00	2.00	2.00	1.99	1.99
149.00	1.99	2.00	2.00	1.99	2.00	2.00
150.00	2.00	1.99	2.00	2.00	2.00	2.00
151.00	2.00	2.00	2.00	2.00	2.00	2.00
152.00	2.00	1.99	1.99	2.00	2.00	1.99
153.00	2.00	1.99	2.00	2.00	2.00	2.00
154.00	2.00	1.99	2.00	2.00	1.99	2.00
155.00	1.99	2.00	1.98	1.99	2.00	2.00
156.00	2.00	2.00	2.00	2.00	2.00	2.00
157.00	2.00	2.00	2.00	2.00	1.99	2.00
158.00	2.00	2.00	2.00	2.00	2.00	2.00
159.00	2.00	1.99	1.99	2.00	2.00	2.00
160.00	2.00	1.99	2.00	2.00	1.99	1.99
161.00	1.99	2.00	2.00	1.99	2.00	2.00
162.00	2.00	1.99	2.00	2.00	2.00	2.00
163.00	2.00	2.00	2.00	2.00	2.00	2.00
164.00	2.00	2.00	1.99	2.00	2.00	2.00
165.00	2.00	2.00	2.00	2.00	2.00	1.99
166.00	2.00	1.98	2.00	2.00	1.99	2.00
167.00	1.99	2.00	1.99	1.99	2.00	2.00
168.00	2.00	1.99	2.00	2.00	2.00	2.00
169.00	2.00	2.00	2.00	2.00	2.00	2.00
170.00	2.00	1.99	1.99	2.00	2.00	2.00
171.00	2.00	1.99	2.00	2.00	2.00	2.00
172.00	2.00	2.00	2.00	2.00	1.99	1.99
173.00	1.99	2.00	2.00	1.99	1.98	2.00
174.00	2.00	2.00	1.98	2.00	2.00	2.00
175.00	2.00	2.00	1.98	2.00	2.00	2.00
176.00	2.00	2.00	1.97	2.00	2.00	1.98
177.00	2.00	2.00	1.97	2.00	2.00	2.00
178.00	2.00	1.99	1.98	2.00	2.00	2.00
179.00	1.99	2.00	2.00	1.99	1.99	1.99
10.2.1.2	2.04	8.14
10.1.1.1	1.95	5136.38
10.1.1.2	1.94	11062.85
10.1.1.3	1.85	46824.51
10.1.1.5	1.75	14248.38
10.1.1.6	1.70	43589.03
