Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.173s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	7.80	7.45	6.56	0.00	0.00	0.28	0.00	0.02	0.00	0.40	0.00	1.04	0.00	0.66	0.00	0.00	0.00	0.00
3.00	7.80	7.50	6.59	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	2.61	0.00	1.40	0.00	0.02	0.00	0.00
4.00	7.81	7.50	6.61	0.00	0.00	0.55	0.00	0.00	0.04	0.57	0.00	0.97	0.00	0.49	0.00	0.09	0.04	0.19
5.00	7.80	7.50	6.59	0.00	0.00	0.41	0.00	0.12	0.00	0.00	0.21	0.00	0.12	0.25	0.00	0.18	0.05	0.00
6.00	7.80	7.50	6.61	0.00	0.00	0.21	0.00	0.26	0.87	0.00	0.05	0.00	0.00	0.00	0.54	0.00	0.00	0.00
7.00	7.81	7.50	6.59	0.00	0.00	1.60	0.00	0.26	0.00	0.31	0.24	0.00	0.00	1.08	0.33	0.00	0.00	0.00
8.00	7.80	7.50	6.61	0.00	0.00	0.49	0.00	0.69	0.49	0.00	0.24	0.33	0.00	0.00	0.60	0.05	0.66	0.00
9.00	7.80	7.50	6.59	0.05	0.00	0.00	0.00	0.45	1.28	0.00	0.00	0.82	0.00	0.00	0.00	0.19	0.00	0.00
10.00	7.81	7.49	6.61	0.16	0.00	0.00	0.00	0.45	0.00	0.00	0.00	1.15	0.00	0.49	0.00	0.38	0.00	0.00
11.00	7.80	7.50	6.59	0.14	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.42	0.05	0.00	1.48	0.28	1.80	0.00
