Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.574s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
32.00	0.00	0.00	1.99	1.99	1.99	0.00
33.00	0.00	0.00	2.00	2.00	2.00	0.00
34.00	0.00	0.00	2.00	2.00	2.00	0.00
35.00	0.00	0.00	2.00	2.00	2.00	0.00
36.00	0.00	0.00	2.00	2.00	2.00	0.00
37.00	0.00	0.00	1.99	2.00	2.00	0.00
38.00	0.00	0.00	2.00	1.99	1.99	0.00
39.00	0.00	0.00	2.00	2.00	2.00	0.00
40.00	0.00	0.00	2.00	2.00	2.00	0.00
41.00	0.00	0.00	2.00	2.00	2.00	0.00
42.00	0.00	0.00	2.00	2.00	2.00	0.00
43.00	0.00	0.00	1.99	2.00	2.00	0.00
44.00	0.00	0.00	2.00	1.99	1.99	0.00
45.00	0.00	0.00	2.00	2.00	2.00	0.00
46.00	0.00	0.00	2.00	2.00	2.00	0.00
47.00	0.00	0.00	1.99	2.00	2.00	0.00
48.00	0.00	0.00	2.01	2.00	2.00	0.00
49.00	0.00	0.00	1.99	2.00	2.00	0.00
50.00	0.00	0.00	0.04	2.00	1.99	0.00
51.00	0.00	0.00	0.00	1.99	2.00	0.00
52.00	0.00	0.00	0.00	2.00	2.00	0.00
53.00	0.00	0.00	0.00	2.00	2.00	0.00
54.00	0.00	0.00	0.00	2.00	2.00	0.00
55.00	0.00	0.00	0.00	2.00	2.00	0.00
56.00	0.00	0.00	0.00	2.00	1.99	0.00
57.00	0.00	0.00	0.00	1.99	2.00	0.00
58.00	0.00	0.00	0.00	2.00	2.00	0.00
59.00	0.00	0.00	0.00	2.00	2.00	0.00
60.00	0.00	0.00	0.00	2.00	2.00	0.00
61.00	0.00	0.00	0.00	2.00	2.00	0.00
62.00	0.00	0.00	0.00	2.00	2.00	0.00
63.00	0.00	0.00	0.00	1.99	1.99	0.00
64.00	0.00	0.00	0.00	2.00	2.00	0.00
65.00	0.00	0.00	0.00	2.00	2.00	0.00
66.00	0.00	0.00	0.00	2.00	2.00	0.00
67.00	0.00	0.00	0.00	2.00	2.00	0.00
68.00	0.00	0.00	0.00	2.00	2.00	0.00
69.00	0.00	0.00	0.00	1.99	1.99	0.00
70.00	0.00	0.00	0.00	2.00	2.00	0.00
71.00	0.00	0.00	0.00	2.00	2.00	0.00
72.00	0.00	0.00	0.00	2.00	2.00	0.00
73.00	0.00	0.00	0.00	2.00	2.00	0.00
74.00	0.00	0.00	0.00	2.00	2.00	0.00
75.00	0.00	0.00	0.00	1.99	1.99	0.00
76.00	0.00	0.00	0.00	2.00	2.00	0.00
77.00	0.00	0.00	0.00	2.00	2.00	0.00
78.00	0.00	0.00	0.00	2.00	2.00	0.00
79.00	0.00	0.00	0.00	2.00	2.00	0.00
80.00	0.00	0.00	0.00	2.00	2.00	0.00
81.00	0.00	0.00	0.00	1.99	1.99	0.00
82.00	0.00	0.00	0.00	2.00	2.00	0.00
83.00	0.00	0.00	0.00	2.00	2.00	0.00
84.00	0.00	0.00	0.00	2.00	2.00	0.00
85.00	0.00	0.00	0.00	2.00	2.00	0.00
86.00	0.00	0.00	0.00	2.00	2.00	0.00
87.00	0.00	0.00	0.00	1.99	1.99	0.00
88.00	0.00	0.00	0.00	2.00	2.00	0.00
89.00	0.00	0.00	0.00	2.00	2.00	0.00
90.00	0.00	0.00	0.00	2.00	2.00	0.00
91.00	0.00	0.00	0.00	2.00	2.00	0.00
92.00	0.00	0.00	0.00	2.00	2.00	0.00
93.00	0.00	0.00	0.00	1.99	1.99	0.00
94.00	0.00	0.00	0.00	2.00	2.00	0.00
95.00	0.00	0.00	0.00	2.00	2.00	0.00
96.00	0.00	0.00	0.00	2.00	2.00	0.00
97.00	0.00	0.00	0.00	2.00	2.00	0.00
98.00	0.00	0.00	0.00	2.00	2.00	0.00
99.00	0.00	0.00	0.00	2.00	1.99	0.00
100.00	0.00	0.00	0.00	1.99	2.00	0.00
101.00	0.00	0.00	0.00	2.00	2.00	0.00
102.00	0.00	0.00	0.00	2.00	2.00	0.00
103.00	0.00	0.00	0.00	2.00	2.00	0.00
104.00	2.58	2.28	2.28	2.00	1.99	2.47
105.00	1.99	1.99	2.00	2.00	2.00	2.00
106.00	2.00	2.00	2.00	1.99	2.00	2.00
107.00	2.00	2.00	2.00	2.00	2.00	2.00
108.00	2.00	2.00	2.00	2.00	2.00	2.00
109.00	2.00	2.00	2.00	2.00	1.99	1.99
110.00	2.00	1.99	1.99	2.00	2.00	2.00
111.00	2.00	1.99	2.00	2.00	1.98	2.00
112.00	1.99	2.00	2.00	1.99	2.00	2.00
113.00	1.99	2.00	2.00	2.00	2.00	2.00
114.00	2.00	2.00	2.00	2.00	2.00	2.00
115.00	2.00	2.00	2.00	2.00	2.00	1.99
116.00	1.99	2.00	1.99	2.00	2.00	1.99
117.00	2.00	1.98	2.00	2.00	1.99	2.00
118.00	1.99	2.00	2.00	1.99	1.99	2.00
119.00	2.00	2.00	2.00	2.00	2.00	2.00
120.00	2.00	2.00	2.00	2.00	2.00	2.00
121.00	2.00	2.00	2.00	2.00	2.00	1.99
122.00	2.00	2.00	2.00	2.00	1.99	2.00
123.00	2.00	1.99	1.99	2.00	2.00	2.00
124.00	1.99	2.00	2.00	1.99	2.00	2.00
125.00	2.00	2.00	1.99	2.00	2.00	2.00
126.00	2.00	2.00	2.00	2.00	2.00	2.00
127.00	2.00	2.00	1.99	2.00	2.00	2.00
128.00	1.99	2.00	2.00	2.00	2.00	1.98
129.00	2.00	1.99	2.00	2.00	2.00	2.00
130.00	1.99	2.00	2.00	1.99	1.99	2.00
131.00	2.00	1.99	1.99	2.00	2.00	1.99
132.00	2.00	2.00	2.00	2.00	2.00	2.00
133.00	2.00	2.00	2.00	2.00	2.00	2.00
134.00	2.00	2.00	1.99	2.00	2.00	1.99
135.00	2.00	2.00	2.00	2.00	1.99	2.00
136.00	1.99	1.99	2.00	1.99	1.99	2.00
137.00	2.00	2.00	2.00	2.00	2.00	2.00
138.00	2.00	2.00	2.00	2.00	2.00	2.00
139.00	2.00	2.00	1.99	2.00	2.00	2.00
140.00	1.99	1.99	2.00	2.00	2.00	2.00
141.00	1.99	2.00	2.00	2.00	1.99	1.99
142.00	2.00	2.00	2.00	2.00	1.99	2.00
143.00	2.00	1.99	2.00	1.99	2.00	2.00
144.00	2.00	2.00	2.00	2.00	2.00	2.00
145.00	2.00	2.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	2.00	2.00	1.98
147.00	2.00	2.00	1.99	2.00	1.99	2.00
148.00	1.99	1.99	2.00	2.00	1.99	2.00
149.00	2.00	2.00	2.00	1.99	2.00	2.00
150.00	2.00	2.00	2.00	2.00	2.00	2.00
151.00	2.00	2.00	2.00	2.00	2.00	2.00
152.00	2.00	1.99	1.99	2.00	2.00	2.00
153.00	2.00	2.00	2.00	2.00	2.00	1.99
154.00	1.99	1.99	2.00	2.00	2.00	2.00
155.00	2.00	2.00	2.00	1.99	1.99	2.00
156.00	2.00	2.00	2.00	2.00	2.00	2.00
157.00	2.00	2.00	2.00	2.00	2.00	2.00
158.00	2.00	2.00	1.99	2.00	2.00	1.99
159.00	2.00	1.99	2.00	2.00	1.99	1.99
160.00	2.00	1.99	2.00	2.00	2.00	2.00
161.00	1.99	2.00	2.00	1.99	2.00	2.00
162.00	2.00	2.00	2.00	2.00	2.00	2.00
163.00	2.00	2.00	2.00	2.00	2.00	2.00
164.00	2.00	2.00	2.00	2.00	2.00	1.98
165.00	2.00	1.99	1.99	2.00	2.00	2.00
166.00	2.00	2.00	2.00	2.00	1.99	2.00
167.00	1.99	2.00	0.54	1.99	2.00	2.00
168.00	2.00	2.00	0.00	2.00	2.00	2.00
169.00	2.00	2.00	0.00	2.00	2.00	2.00
170.00	2.00	2.00	0.00	2.00	2.00	2.00
171.00	2.00	2.00	0.00	2.00	2.00	1.99
172.00	2.00	2.00	0.00	2.00	1.99	2.00
173.00	1.99	1.99	0.00	1.99	2.00	2.00
174.00	2.00	2.00	0.00	2.00	2.00	2.00
175.00	0.54	0.54	0.00	2.00	0.54	0.54
176.00	0.00	0.00	0.00	2.00	0.00	0.00
177.00	0.00	0.00	0.00	2.00	0.00	0.00
178.00	0.00	0.00	0.00	2.00	0.00	0.00
179.00	0.00	0.00	0.00	1.99	0.00	0.00
10.1.1.1	0.86	1740.97
10.1.1.2	0.87	1967.24
10.1.1.3	1.25	3576.24
10.2.1.2	2.04	8.04
10.1.1.5	1.97	739.05
10.1.1.6	0.87	4073.21
