Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.240s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.78	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.93	0.00	0.93	0.93	2.00	0.93	0.89	0.00	1.17
6.00	1.95	1.20	1.98	1.99	2.00	1.99	1.99	1.20	1.97
7.00	1.98	1.99	2.00	2.00	2.00	2.00	1.97	1.99	1.98
8.00	1.93	2.00	2.00	2.00	1.99	2.00	2.00	2.00	1.95
9.00	1.97	1.99	1.98	2.00	2.00	1.98	2.00	2.00	1.94
10.00	1.97	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00
11.00	1.97	2.00	1.99	2.00	2.00	1.99	1.99	1.99	1.98
12.00	1.95	2.00	2.00	1.99	2.00	2.00	2.01	2.01	1.97
13.00	1.95	2.00	2.00	2.00	2.00	2.00	1.99	1.99	1.95
14.00	1.98	2.00	2.00	2.00	1.99	2.00	2.00	2.00	1.97
15.00	1.95	1.97	1.99	2.00	2.00	1.92	1.98	2.00	1.95
16.00	1.99	2.00	1.99	2.00	2.00	1.93	2.00	2.00	1.99
17.00	1.95	1.99	2.01	1.99	2.00	1.98	1.99	2.00	2.01
18.00	1.95	2.00	1.99	2.00	2.00	1.95	2.01	1.99	1.99
19.00	1.97	1.98	2.00	2.00	2.00	1.99	1.99	2.00	2.00
20.00	1.94	2.00	2.00	2.00	1.99	1.97	2.00	2.00	2.00
21.00	1.94	1.99	1.98	2.00	2.00	2.00	1.99	2.00	2.00
22.00	1.94	2.00	2.01	2.00	2.00	1.99	2.00	1.99	1.99
23.00	1.91	1.97	1.99	1.99	2.00	1.97	1.99	2.00	2.01
24.00	1.98	2.00	2.01	2.00	2.00	1.98	2.00	2.01	1.99
25.00	1.97	1.99	1.98	2.00	2.00	1.97	2.00	1.99	2.00
26.00	1.98	2.00	1.99	2.00	1.99	1.98	1.99	2.00	2.00
27.00	2.00	2.00	1.94	2.00	2.00	2.00	1.99	2.00	2.00
28.00	2.00	2.00	2.01	2.00	2.00	2.00	2.00	2.00	1.99
29.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99	2.00
30.00	1.99	1.99	1.99	2.00	2.00	1.99	2.00	2.00	2.00
31.00	1.99	2.01	2.00	1.99	2.00	1.98	1.99	2.00	2.00
32.00	2.00	1.99	2.00	2.00	1.99	1.99	2.00	2.00	2.00
33.00	2.00	2.00	2.00	2.00	2.00	1.98	1.99	2.00	2.00
34.00	1.99	2.00	2.00	2.00	2.00	1.97	1.99	2.00	2.00
35.00	2.01	2.00	1.99	2.00	2.00	1.99	2.01	2.00	1.99
36.00	1.99	2.00	2.00	2.00	2.00	2.00	1.98	2.00	2.00
37.00	2.00	2.00	2.00	1.99	2.00	1.99	2.00	1.99	2.00
38.00	2.00	1.99	2.00	2.00	1.99	1.99	2.00	2.00	2.00
39.00	1.98	2.00	1.99	2.00	2.00	2.00	1.99	2.00	0.54
40.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	0.00
41.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	0.00
42.00	1.99	2.00	1.99	2.00	2.00	2.00	2.00	2.01	0.00
43.00	2.01	2.00	2.00	1.99	2.00	1.99	1.99	1.99	0.00
44.00	1.99	1.99	2.00	2.00	1.99	2.00	2.00	2.00	0.00
45.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	0.00
46.00	1.98	2.00	2.00	2.00	2.00	2.00	2.00	2.00	0.00
47.00	2.00	1.99	1.99	2.00	2.00	2.00	2.00	2.00	0.00
48.00	2.00	2.01	2.01	1.99	2.00	1.99	1.99	2.00	0.00
49.00	1.99	2.00	1.98	2.00	2.00	2.00	2.00	1.99	0.00
50.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	0.00
51.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	0.00
52.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	0.00
53.00	2.00	0.44	2.00	2.00	2.00	2.00	2.00	2.00	0.00
54.00	1.99	0.04	0.45	2.00	2.00	1.99	2.00	2.00	0.00
55.00	1.99	0.00	0.00	2.00	2.00	2.00	1.98	1.99	0.00
56.00	1.99	0.00	0.00	2.00	2.00	2.00	1.99	2.00	0.00
57.00	2.00	0.00	0.00	1.99	1.99	2.00	2.00	2.00	0.00
58.00	2.00	0.00	0.00	2.00	2.00	2.00	2.00	2.00	0.00
59.00	2.00	0.00	0.00	2.00	2.00	2.00	2.00	2.00	0.00
60.00	2.00	0.00	0.00	2.00	2.00	2.00	2.00	1.99	0.00
61.00	2.00	0.00	0.00	2.00	2.00	1.99	2.00	2.00	0.00
