Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.611s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	27.71	21.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	40.05	30.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	40.06	30.51	15.88	0.00	0.00	7.27	0.00	0.00	0.00	0.00
6.00	40.05	30.51	23.81	0.00	0.00	14.31	0.00	0.00	0.00	0.00
7.00	40.06	30.52	8.07	1.11	0.00	7.04	0.00	0.00	0.00	0.00
8.00	40.06	30.51	12.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	40.05	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	40.06	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	40.05	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	40.06	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	40.06	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	40.05	30.52	23.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	40.06	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	40.05	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	40.06	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	40.05	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	40.06	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	40.06	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	40.05	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	40.06	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	40.05	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	40.06	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	40.06	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	40.05	30.51	23.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	40.06	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	40.05	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	40.06	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	40.06	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	40.05	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	40.06	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	40.05	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	40.06	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	40.05	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	40.06	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	40.06	30.52	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	40.05	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	40.06	30.51	23.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
