Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.361s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
49.00	2.00	1.98	1.98	2.00	2.00	0.00	1.99	2.00
50.00	1.98	1.99	1.97	1.99	2.00	0.00	2.00	2.00
51.00	2.00	1.98	1.97	2.00	1.99	0.00	2.00	2.00
52.00	2.00	1.97	1.99	2.00	2.00	0.00	2.00	2.00
53.00	1.99	2.00	2.00	2.00	2.00	0.00	2.00	2.00
54.00	1.99	1.94	1.98	2.00	2.00	0.00	2.00	1.99
55.00	2.00	2.00	1.99	2.00	2.00	0.00	1.99	2.00
56.00	2.00	1.98	1.98	2.00	2.00	0.00	2.00	2.00
57.00	2.00	2.00	1.98	1.99	1.99	0.00	2.00	2.00
58.00	2.00	1.98	1.97	2.00	2.00	0.00	2.00	2.00
59.00	1.99	1.98	1.98	2.00	2.00	0.00	2.00	2.00
60.00	2.00	1.99	1.97	2.00	2.00	0.00	2.00	2.00
61.00	2.00	1.95	2.00	2.00	2.00	0.00	2.00	1.99
62.00	1.98	1.98	1.97	2.00	2.00	0.00	1.99	2.00
63.00	2.00	1.98	1.98	1.99	1.99	0.00	2.00	2.00
64.00	2.00	1.99	1.97	2.00	2.00	0.00	2.00	2.00
65.00	2.00	1.98	1.97	2.00	2.00	0.00	2.00	2.00
66.00	1.99	1.97	1.98	2.00	2.00	0.00	2.00	2.00
67.00	1.99	1.95	1.99	2.00	2.00	0.00	1.99	1.99
68.00	2.00	1.99	1.99	2.00	2.00	0.00	2.00	2.00
69.00	2.00	1.97	1.98	1.99	1.99	0.00	2.00	2.00
70.00	2.00	1.94	1.97	2.00	2.00	0.00	2.00	2.00
71.00	2.00	1.99	1.97	2.00	2.00	0.00	2.00	2.00
72.00	1.99	1.97	1.97	2.00	2.00	0.00	2.00	2.00
73.00	2.00	1.95	1.98	2.00	2.00	0.00	2.00	1.99
74.00	1.98	1.97	2.00	2.00	2.00	0.00	1.99	1.99
75.00	2.00	1.95	1.98	1.99	1.99	0.00	2.00	2.00
76.00	2.00	1.97	1.97	2.00	2.00	0.00	2.00	2.00
77.00	2.00	1.99	1.98	2.00	2.00	0.00	2.00	2.00
78.00	2.00	1.97	1.99	2.00	2.00	0.00	2.00	1.99
79.00	1.99	1.95	1.97	2.00	2.00	0.00	2.00	2.00
80.00	2.00	1.98	2.00	2.00	2.00	0.00	1.99	2.00
81.00	2.00	2.00	1.99	1.99	1.99	0.00	2.00	2.00
82.00	2.00	1.97	1.97	2.00	2.00	0.00	2.00	2.00
83.00	2.00	1.97	1.97	2.00	2.00	0.00	2.00	1.99
84.00	2.00	1.98	2.00	2.00	2.00	0.00	2.00	2.00
85.00	1.99	1.99	1.98	2.00	2.00	0.00	2.00	1.99
86.00	1.99	1.98	1.97	2.00	2.00	0.00	2.00	2.00
87.00	2.00	1.98	1.98	1.99	1.99	0.00	1.99	2.00
88.00	2.00	2.00	1.97	2.00	2.00	0.00	2.00	2.00
89.00	1.99	1.98	1.99	2.00	2.00	0.00	2.00	1.99
90.00	2.00	1.99	1.95	2.00	2.00	0.00	2.00	2.00
91.00	2.00	1.99	1.97	2.00	2.00	0.00	2.00	1.99
92.00	1.99	1.99	1.99	2.00	2.00	0.00	2.00	1.99
93.00	2.00	1.98	1.99	1.99	1.99	0.00	1.99	1.99
94.00	1.99	1.99	1.97	2.00	2.00	0.00	2.00	2.00
95.00	2.00	1.98	1.95	2.00	2.00	0.00	2.00	2.00
96.00	2.00	1.98	1.98	2.00	2.00	0.00	2.00	2.00
97.00	1.99	1.99	1.98	2.00	2.00	0.00	2.00	1.99
98.00	1.98	1.95	1.97	2.00	2.00	0.00	2.00	2.00
99.00	2.00	1.98	1.98	1.99	2.00	0.00	1.99	2.00
100.00	2.00	1.98	2.00	2.00	1.99	0.00	2.00	2.00
101.00	1.99	1.98	1.98	2.00	2.00	0.00	2.00	2.00
102.00	2.00	2.00	1.98	2.00	2.00	0.00	2.00	2.00
103.00	1.99	1.92	1.95	2.00	2.00	0.00	2.00	1.99
104.00	1.99	1.99	1.93	2.00	2.00	0.00	1.99	2.00
105.00	2.00	1.97	1.98	2.00	2.00	0.00	2.00	2.00
106.00	2.00	1.91	1.99	1.99	1.99	1.94	1.92	2.00
107.00	1.99	1.94	1.99	2.00	2.00	2.00	1.97	1.99
108.00	2.00	1.98	1.99	2.00	2.00	2.00	1.93	2.00
109.00	1.99	1.93	1.99	2.00	2.00	1.98	1.93	2.00
110.00	1.99	1.94	1.99	2.00	2.00	1.99	1.90	1.99
111.00	2.00	1.95	1.99	2.00	2.00	1.99	1.91	2.00
112.00	2.00	1.94	1.98	1.99	1.99	1.99	1.98	2.00
113.00	1.98	1.98	2.00	2.00	2.00	2.00	1.94	2.00
114.00	2.00	1.93	2.00	2.00	2.00	2.00	1.91	2.00
115.00	1.99	1.94	1.97	2.00	2.00	2.00	1.93	1.99
116.00	1.99	1.95	1.99	2.00	2.00	2.00	1.95	2.00
117.00	2.00	1.94	2.00	2.00	2.00	1.99	1.92	2.00
118.00	2.00	1.88	1.99	1.99	1.99	2.00	1.91	2.00
119.00	2.00	1.94	2.00	2.00	2.00	2.00	1.94	2.00
120.00	2.00	1.97	1.99	2.00	2.00	2.00	1.91	2.00
121.00	1.99	1.92	2.00	2.00	2.00	2.00	1.94	2.00
122.00	2.00	1.94	1.99	2.00	2.00	1.99	1.93	1.98
123.00	2.00	1.93	1.98	2.00	2.00	1.99	1.91	2.00
124.00	2.00	1.97	2.00	1.99	1.99	1.97	1.91	2.00
125.00	2.00	1.95	2.00	2.00	2.00	2.00	1.92	2.00
126.00	2.00	1.93	1.99	2.00	2.00	2.00	1.93	2.00
127.00	1.99	1.93	1.99	2.00	2.00	1.99	1.93	2.00
128.00	2.00	1.97	1.99	2.00	2.00	2.00	1.93	1.99
129.00	2.00	1.97	2.00	2.00	2.00	1.99	1.93	2.00
130.00	2.00	1.99	1.95	1.99	1.99	1.99	1.93	2.00
131.00	2.00	1.97	2.00	2.00	2.00	2.00	1.97	1.99
132.00	2.00	1.98	2.00	2.00	2.00	1.99	1.99	2.00
133.00	1.99	1.97	1.99	2.00	2.00	1.99	1.98	1.98
134.00	2.00	1.94	2.00	2.00	2.00	2.00	1.98	2.00
135.00	1.99	1.95	1.99	2.00	2.00	1.99	1.97	2.00
136.00	2.00	1.95	2.00	1.99	1.99	1.99	1.93	2.00
137.00	1.98	1.98	2.00	2.00	2.00	1.98	1.97	2.00
138.00	2.00	1.97	1.98	2.00	2.00	2.00	1.97	2.00
139.00	1.99	1.93	1.99	2.00	2.00	2.00	1.88	1.99
140.00	1.98	2.00	1.97	2.00	2.00	1.99	1.93	2.00
141.00	2.00	1.97	1.99	2.00	2.00	1.98	1.95	1.99
142.00	2.00	1.97	1.99	1.99	2.00	2.00	1.93	1.99
143.00	2.00	2.00	2.00	2.00	1.99	2.00	1.93	2.00
144.00	1.99	1.95	1.99	2.00	2.00	1.99	1.93	2.00
145.00	2.00	1.91	1.99	2.00	2.00	2.00	1.95	1.99
146.00	1.98	1.98	1.99	2.00	2.00	2.00	1.94	2.00
147.00	2.00	1.97	1.98	2.00	2.00	1.98	1.93	2.00
148.00	1.99	1.93	1.99	2.00	2.00	1.99	1.94	1.99
149.00	1.97	1.93	1.99	1.99	1.99	2.00	1.97	2.00
150.00	1.99	1.97	1.98	2.00	2.00	2.00	1.94	2.00
151.00	2.00	1.94	2.00	2.00	2.00	2.00	1.98	2.00
152.00	1.99	1.97	2.00	2.00	2.00	2.00	1.94	1.98
153.00	2.00	1.98	1.97	2.00	2.00	1.99	1.90	2.00
154.00	1.99	1.93	1.99	2.00	2.00	2.00	1.98	2.00
155.00	1.99	1.93	1.98	1.99	1.99	1.99	1.90	1.99
156.00	2.00	1.95	2.00	2.00	2.00	2.00	1.94	2.00
157.00	1.99	1.98	1.98	2.00	2.00	2.00	1.93	2.00
158.00	2.00	1.95	1.99	2.00	2.00	1.99	1.93	1.98
159.00	2.00	1.98	1.97	2.00	2.00	2.00	1.93	2.00
160.00	2.00	1.95	1.99	2.00	2.00	1.99	1.92	2.00
161.00	2.00	1.94	2.00	1.99	1.99	2.00	1.95	2.00
162.00	2.00	1.98	1.99	2.00	2.00	1.97	1.95	2.00
163.00	1.98	1.92	1.98	2.00	2.00	1.99	1.95	1.99
164.00	2.00	1.90	1.97	2.00	2.00	2.00	1.94	2.00
165.00	2.00	1.98	1.99	2.00	2.00	1.99	1.94	1.99
166.00	2.00	1.97	1.98	2.00	2.00	1.99	1.93	2.00
167.00	1.98	1.98	1.99	1.99	1.99	2.00	1.95	2.00
168.00	2.00	1.98	2.00	2.00	2.00	1.99	1.91	2.00
169.00	2.00	1.99	1.99	2.00	2.00	1.98	1.91	2.00
170.00	1.98	1.97	1.95	2.00	2.00	1.99	1.92	2.00
171.00	2.00	1.95	1.99	2.00	2.00	2.00	1.88	1.99
172.00	2.00	1.93	2.00	2.00	2.00	1.99	1.92	1.99
173.00	1.99	1.97	1.99	1.99	1.99	2.00	1.95	2.00
174.00	2.00	1.98	2.00	2.00	2.00	2.00	1.98	2.00
175.00	2.00	1.98	1.99	2.00	2.00	2.00	1.97	1.98
176.00	1.97	1.94	2.00	2.00	2.00	2.00	1.95	2.01
177.00	2.00	1.94	1.98	2.00	2.00	2.00	1.95	1.99
178.00	1.99	1.99	1.99	2.00	2.00	1.99	1.97	2.00
179.00	1.98	1.93	1.99	1.99	1.99	2.00	1.91	2.00
10.1.1.1	1.96	5093.04
10.1.1.2	1.97	9499.96
10.1.1.3	2.01	3792.14
10.1.1.4	2.02	1283.25
10.2.1.2	2.04	7.81
10.1.1.6	0.85	1239.18
10.1.1.7	1.99	1317.35
10.1.1.8	2.00	4224.39
