Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.480s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	10.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.48
5.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31
6.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25
7.00	10.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.87
8.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	1.19
9.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.74	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	2.89
10.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.21	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	2.10
11.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.08
