Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.077s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.13	0.32	0.00	0.00	0.00
3.00	6.90	0.00	0.20	0.00	0.49	0.00	0.00	0.00	0.12	0.00	0.11	1.07	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.58	1.26	0.00	0.00	0.00
4.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	1.60	0.00	0.00	0.00
5.00	6.90	0.00	0.68	0.00	0.00	0.00	0.00	0.00	0.46	0.00	0.00	1.21	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.49	0.11	0.44	0.00
6.00	6.90	0.00	0.51	0.01	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.20	0.49	0.19	0.00
7.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.19	0.09	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.26	0.33	0.00
8.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.05	1.63	0.02	0.75	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00
9.00	6.90	0.00	0.00	0.00	1.97	0.00	0.00	0.00	1.19	0.00	0.00	1.88	0.04	0.00	0.00	0.00	0.00	0.00	0.00	1.06	1.71	0.00	0.00	0.00
10.00	6.90	0.00	0.69	0.00	0.00	0.00	0.00	1.51	0.00	0.07	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00
11.00	6.90	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.01	0.26	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.00
